# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0739_HU_WP10,KP0789_HU_WP10,25068,20521,20209,19916.5,98.55,HU_WP10
KP0435_HU_CA05,KP1033_HU_CA10,25058,25113,24791,24430.5,98.55,HU_CA05-HU_CA10
KP0429_HU_CA05,KP1005_HU_CA10,23837,25199,23656,23313,98.55,HU_CA05-HU_CA10
KP0429_HU_CA05,KP0442_HU_CA05,23964,23222,21806,21489.5,98.55,HU_CA05
KP0421_HU_CA05,KP0434_HU_CA05,21877,22266,18763,18490.5,98.55,HU_CA05
KP0416_HU_CA05,KP1162_AC_CA20,24242,21671,20533,20235.5,98.55,AC_CA20-HU_CA05
KP0413_HU_CA05,KP1033_HU_CA10,21415,25113,21148,20841,98.55,HU_CA05-HU_CA10
KP0184_AC_SQ12,KP0639_LM_SB20,24799,24890,24309,23957.5,98.55,AC_SQ12-LM_SB20
KP0183_AC_SQ12,KP0552_AC_WP20,23978,25014,23612,23268.5,98.55,AC_SQ12-AC_WP20
KP0183_AC_SQ12,KP0429_HU_CA05,24079,23818,22517,22190.5,98.55,AC_SQ12-HU_CA05
KP0098_AC_SB10,KP0435_HU_CA05,24831,25033,24484,24129,98.55,AC_SB10-HU_CA05
KP1039_HU_CA10,KP1116_AC_CA20,25176,25105,24901,24538.5,98.54,AC_CA20-HU_CA10
KP0959_HU_WP05,KP0987_HU_WP05,23333,22932,20885,20581,98.54,HU_WP05
KP0951_HU_WP10,KP0960_HU_WP05,24739,24294,23653,23307,98.54,HU_WP05-HU_WP10
KP0922_AC_WP10,KP0968_HU_WP05,23105,24825,22550,22220.5,98.54,AC_WP10-HU_WP05
KP0740_HU_WP10,KP0859_HU_WP10,23822,22474,20916,20611,98.54,HU_WP10
KP0421_HU_CA05,KP0639_LM_SB20,21527,24890,21037,20729,98.54,HU_CA05-LM_SB20
KP0417_HU_CA05,KP0439_HU_CA05,23945,24742,23307,22967.5,98.54,HU_CA05
KP0184_AC_SQ12,KP0425_HU_CA05,24824,25198,24642,24281,98.54,AC_SQ12-HU_CA05
KP0111_AC_SB10,KP0435_HU_CA05,25133,25033,24786,24424.5,98.54,AC_SB10-HU_CA05
KP0111_AC_SB10,KP0211_AC_SQ12,25202,23348,23170,22831,98.54,AC_SB10-AC_SQ12
KP0098_AC_SB10,KP0211_AC_SQ12,24921,23348,22889,22555,98.54,AC_SB10-AC_SQ12
KP0092_AC_SB10,KP0421_HU_CA05,22479,21431,18530,18259,98.54,AC_SB10-HU_CA05
KP1005_HU_CA10,KP1116_AC_CA20,25201,25105,24926,24559.5,98.53,AC_CA20-HU_CA10
KP0972_HU_WP05,KP0979_HU_WP05,21625,24824,21069,20760,98.53,HU_WP05
KP0960_HU_WP05,KP0989_HU_WP05,24422,24698,23740,23391.5,98.53,HU_WP05
KP0951_HU_WP10,KP0987_HU_WP05,24805,22932,22357,22028,98.53,HU_WP05-HU_WP10
KP0859_HU_WP10,KP1074_AC_CA20,22640,24092,21352,21038,98.53,AC_CA20-HU_WP10
KP0829_AC_WP10,KP0847_HU_WP10,21967,25042,21629,21310,98.53,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0963_HU_WP05,24598,23291,22509,22178.5,98.53,HU_WP05-HU_WP10
KP0789_HU_WP10,KP0878_AC_WP10,20871,24318,19809,19518.5,98.53,AC_WP10-HU_WP10
KP0783_HU_WP10,KP0951_HU_WP10,23951,24669,23240,22898,98.53,HU_WP10
KP0774_AC_WP10,KP0985_AC_WP05,20701,24582,19903,19610,98.53,AC_WP05-AC_WP10
KP0764_HU_WP10,KP0878_AC_WP10,24855,24318,23793,23442.5,98.53,AC_WP10-HU_WP10
KP0429_HU_CA05,KP1074_AC_CA20,23890,24092,22602,22269.5,98.53,AC_CA20-HU_CA05
KP0423_HU_CA05,KP1033_HU_CA10,21924,25113,21657,21338.5,98.53,HU_CA05-HU_CA10
KP0421_HU_CA05,KP1074_AC_CA20,21780,24092,20492,20190.5,98.53,AC_CA20-HU_CA05
KP0416_HU_CA05,KP0427_HU_CA05,24153,22781,21554,21237.5,98.53,HU_CA05
KP0184_AC_SQ12,KP0429_HU_CA05,24810,23818,23248,22905.5,98.53,AC_SQ12-HU_CA05
KP0099_AC_SB10,KP0159_AC_SQ12,23507,23397,21524,21207,98.53,AC_SB10-AC_SQ12
KP0979_HU_WP05,KP0985_AC_WP05,24919,24582,24121,23764.5,98.52,AC_WP05-HU_WP05
KP0972_HU_WP05,KP0986_HU_WP05,21765,24618,21003,20692,98.52,HU_WP05
KP0959_HU_WP05,KP0979_HU_WP05,22951,24824,22395,22063.5,98.52,HU_WP05
KP0959_HU_WP05,KP0973_HU_WP05,23672,22542,20834,20525,98.52,HU_WP05
KP0829_AC_WP10,KP0963_HU_WP05,22142,23291,20053,19756.5,98.52,AC_WP10-HU_WP05
KP0789_HU_WP10,KP0941_HU_WP10,20681,24915,20216,19916.5,98.52,HU_WP10
KP0775_AC_WP10,KP0979_HU_WP05,22390,24824,21834,21511,98.52,AC_WP10-HU_WP05
KP0775_AC_WP10,KP0951_HU_WP10,22501,24669,21790,21467,98.52,AC_WP10-HU_WP10
KP0764_HU_WP10,KP0941_HU_WP10,24751,24915,24286,23925.5,98.52,HU_WP10
KP0764_HU_WP10,KP0789_HU_WP10,24949,20521,20090,19792.5,98.52,HU_WP10
KP0540_AC_WP20,KP1159_UN_CA20,24938,24339,23897,23544,98.52,AC_WP20-UN_CA20
KP0429_HU_CA05,KP0439_HU_CA05,23840,24742,23202,22859.5,98.52,HU_CA05
KP0428_HU_CA05,KP1033_HU_CA10,21434,25113,21167,20853.5,98.52,HU_CA05-HU_CA10
KP0420_HU_CA05,KP1162_AC_CA20,24179,21671,20470,20168,98.52,AC_CA20-HU_CA05
KP0417_HU_CA05,KP0438_HU_CA05,23957,25218,23795,23443,98.52,HU_CA05
KP0417_HU_CA05,KP0434_HU_CA05,24047,22266,20933,20623.5,98.52,HU_CA05
KP0414_HU_CA05,KP0845_AC_WP10,23374,23247,21241,20926.5,98.52,AC_WP10-HU_CA05
KP0211_AC_SQ12,KP1074_AC_CA20,23469,24092,22181,21852.5,98.52,AC_CA20-AC_SQ12
KP0183_AC_SQ12,KP1074_AC_CA20,24048,24092,22760,22423,98.52,AC_CA20-AC_SQ12
KP0183_AC_SQ12,KP0639_LM_SB20,23983,24890,23493,23146,98.52,AC_SQ12-LM_SB20
KP0183_AC_SQ12,KP0425_HU_CA05,24005,25198,23823,23469.5,98.52,AC_SQ12-HU_CA05
KP0159_AC_SQ12,KP0639_LM_SB20,23423,24890,22933,22594,98.52,AC_SQ12-LM_SB20
KP0159_AC_SQ12,KP0429_HU_CA05,23485,23818,21923,21597.5,98.52,AC_SQ12-HU_CA05
KP0134_HU_SB05,KP0211_AC_SQ12,22832,23348,20800,20493,98.52,AC_SQ12-HU_SB05
KP0099_AC_SB10,KP0184_AC_SQ12,23448,24790,22858,22519,98.52,AC_SB10-AC_SQ12
KP0859_HU_WP10,KP0877_HU_WP10,22627,24461,21708,21384.5,98.51,HU_WP10
KP0847_HU_WP10,KP0922_AC_WP10,25127,23000,22747,22408.5,98.51,AC_WP10-HU_WP10
KP0831_HU_WP10,KP0922_AC_WP10,24439,23000,22059,21729.5,98.51,AC_WP10-HU_WP10
KP0818_HU_WP10,KP0886_AC_WP10,24723,23853,23196,22851,98.51,AC_WP10-HU_WP10
KP0774_AC_WP10,KP0987_HU_WP05,21321,22932,18873,18592.5,98.51,AC_WP10-HU_WP05
KP0474_AC_WP20,KP0859_HU_WP10,24642,22474,21736,21412,98.51,AC_WP20-HU_WP10
KP0434_HU_CA05,KP0442_HU_CA05,23391,23222,21233,20916,98.51,HU_CA05
KP0421_HU_CA05,KP0552_AC_WP20,21503,25014,21137,20821.5,98.51,AC_WP20-HU_CA05
KP0417_HU_CA05,KP0425_HU_CA05,23955,25198,23773,23418,98.51,HU_CA05
KP0184_AC_SQ12,KP1039_HU_CA10,24790,25176,24586,24218.5,98.51,AC_SQ12-HU_CA10
KP0159_AC_SQ12,KP1074_AC_CA20,23537,24092,22249,21918.5,98.51,AC_CA20-AC_SQ12
KP0134_HU_SB05,KP0184_AC_SQ12,22702,24790,22112,21782.5,98.51,AC_SQ12-HU_SB05
KP0092_AC_SB10,KP0829_AC_WP10,21433,21900,17953,17686,98.51,AC_SB10-AC_WP10
KP0092_AC_SB10,KP0438_HU_CA05,20991,25218,20829,20519,98.51,AC_SB10-HU_CA05
KP0878_AC_WP10,KP0920_HU_WP10,24425,24693,23738,23383,98.5,AC_WP10-HU_WP10
KP0783_HU_WP10,KP0972_HU_WP05,24245,21527,20392,20086,98.5,HU_WP05-HU_WP10
KP0775_AC_WP10,KP0972_HU_WP05,23183,21527,19330,19040.5,98.5,AC_WP10-HU_WP05
KP0774_AC_WP10,KP0986_HU_WP05,20651,24618,19889,19591,98.5,AC_WP10-HU_WP05
KP0540_AC_WP20,KP0859_HU_WP10,24953,22474,22047,21716.5,98.5,AC_WP20-HU_WP10
KP0438_HU_CA05,KP0920_HU_WP10,25266,24693,24579,24211.5,98.5,HU_CA05-HU_WP10
KP0438_HU_CA05,KP0442_HU_CA05,25218,23222,23060,22714,98.5,HU_CA05
KP0429_HU_CA05,KP0764_HU_WP10,23886,24738,23244,22894.5,98.5,HU_CA05-HU_WP10
KP0427_HU_CA05,KP1036_UN_CA10,22844,25065,22529,22191.5,98.5,HU_CA05-UN_CA10
KP0425_HU_CA05,KP0442_HU_CA05,25216,23222,23058,22712.5,98.5,HU_CA05
KP0413_HU_CA05,KP0423_HU_CA05,22773,21895,19288,18998,98.5,HU_CA05
KP0378_AC_WP20,KP0740_HU_WP10,18906,23568,17094,16837,98.5,AC_WP20-HU_WP10
KP0159_AC_SQ12,KP0434_HU_CA05,24454,22266,21340,21020.5,98.5,AC_SQ12-HU_CA05
KP0142_HU_SB05,KP0959_HU_WP05,24884,22826,22330,21994.5,98.5,HU_SB05-HU_WP05
KP0142_HU_SB05,KP0906_AC_WP10,24787,23566,22973,22628,98.5,AC_WP10-HU_SB05
KP0132_HU_SB05,KP0989_HU_WP05,22120,24698,21438,21116,98.5,HU_SB05-HU_WP05
KP0110_AC_SB10,KP0435_HU_CA05,23630,25033,23283,22933,98.5,AC_SB10-HU_CA05
KP0099_AC_SB10,KP0183_AC_SQ12,23612,23972,22204,21870,98.5,AC_SB10-AC_SQ12
KP0972_HU_WP05,KP0989_HU_WP05,21771,24698,21089,20771.5,98.49,HU_WP05
KP0845_AC_WP10,KP1039_HU_CA10,23303,25176,23099,22750.5,98.49,AC_WP10-HU_CA10
KP0740_HU_WP10,KP0877_HU_WP10,23731,24461,22812,22467.5,98.49,HU_WP10
KP0474_AC_WP20,KP0877_HU_WP10,24495,24461,23576,23220,98.49,AC_WP20-HU_WP10
KP0474_AC_WP20,KP0582_AC_WP20,24432,25070,24122,23758.5,98.49,AC_WP20
KP0421_HU_CA05,KP0922_AC_WP10,22181,23000,19801,19502.5,98.49,AC_WP10-HU_CA05
KP0159_AC_SQ12,KP0425_HU_CA05,23456,25198,23274,22921.5,98.49,AC_SQ12-HU_CA05
KP0148_HU_SB05,KP0959_HU_WP05,22071,22826,19517,19222.5,98.49,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0886_AC_WP10,24745,23853,23218,22866.5,98.49,AC_WP10-HU_SB05
KP0099_AC_SB10,KP0211_AC_SQ12,23726,23348,21694,21366.5,98.49,AC_SB10-AC_SQ12
KP0092_AC_SB10,KP0434_HU_CA05,21443,22266,18329,18052.5,98.49,AC_SB10-HU_CA05
KP0986_HU_WP05,KP0987_HU_WP05,24792,22932,22344,22003.5,98.48,HU_WP05
KP0951_HU_WP10,KP0959_HU_WP05,24907,22826,22353,22013.5,98.48,HU_WP05-HU_WP10
KP0847_HU_WP10,KP0859_HU_WP10,25110,22474,22204,21867.5,98.48,HU_WP10
KP0775_AC_WP10,KP0818_HU_WP10,22563,24640,21823,21492,98.48,AC_WP10-HU_WP10
KP0775_AC_WP10,KP0783_HU_WP10,22676,23772,21068,20747,98.48,AC_WP10-HU_WP10
KP0438_HU_CA05,KP1159_UN_CA20,25270,24339,24229,23860,98.48,HU_CA05-UN_CA20
KP0429_HU_CA05,KP1153_UN_CA20,23858,24934,23412,23056.5,98.48,HU_CA05-UN_CA20
KP0429_HU_CA05,KP0859_HU_WP10,24158,22474,21252,20930,98.48,HU_CA05-HU_WP10
KP0425_HU_CA05,KP1153_UN_CA20,25217,24934,24771,24395.5,98.48,HU_CA05-UN_CA20
KP0378_AC_WP20,KP0739_HU_WP10,18524,24924,18068,17794,98.48,AC_WP20-HU_WP10
KP0135_HU_SB05,KP0959_HU_WP05,24742,22826,22188,21851.5,98.48,HU_SB05-HU_WP05
KP0111_AC_SB10,KP1003_HU_CA10,25134,25119,24873,24494,98.48,AC_SB10-HU_CA10
KP0110_AC_SB10,KP0429_HU_CA05,23697,23818,22135,21799.5,98.48,AC_SB10-HU_CA05
KP0075_HU_SB10,KP0093_AC_SB10,23484,22855,20959,20640.5,98.48,AC_SB10-HU_SB10
KP1033_HU_CA10,KP1162_AC_CA20,25187,21671,21478,21149,98.47,AC_CA20-HU_CA10
KP1003_HU_CA10,KP1162_AC_CA20,25205,21671,21496,21168,98.47,AC_CA20-HU_CA10
KP0960_HU_WP05,KP0986_HU_WP05,24399,24618,23637,23275.5,98.47,HU_WP05
KP0906_AC_WP10,KP0986_HU_WP05,23742,24618,22980,22628,98.47,AC_WP10-HU_WP05
KP0859_HU_WP10,KP0878_AC_WP10,22715,24318,21653,21321,98.47,AC_WP10-HU_WP10
KP0838_AC_WP10,KP0877_HU_WP10,20639,24461,19720,19417.5,98.47,AC_WP10-HU_WP10
KP0829_AC_WP10,KP1074_AC_CA20,22066,24092,20778,20460,98.47,AC_CA20-AC_WP10
KP0783_HU_WP10,KP0986_HU_WP05,23908,24618,23146,22793,98.47,HU_WP05-HU_WP10
KP0739_HU_WP10,KP0922_AC_WP10,24984,23000,22604,22257.5,98.47,AC_WP10-HU_WP10
KP0739_HU_WP10,KP0876_HU_WP10,24984,24438,24042,23675,98.47,HU_WP10
KP0639_LM_SB20,KP0829_AC_WP10,24953,21900,21473,21145,98.47,AC_WP10-LM_SB20
KP0552_AC_WP20,KP0829_AC_WP10,25057,21900,21577,21246.5,98.47,AC_WP10-AC_WP20
KP0438_HU_CA05,KP1153_UN_CA20,25237,24934,24791,24412.5,98.47,HU_CA05-UN_CA20
KP0434_HU_CA05,KP0438_HU_CA05,22266,25218,22104,21766.5,98.47,HU_CA05
KP0427_HU_CA05,KP1034_HU_CA10,22822,24910,22352,22010.5,98.47,HU_CA05-HU_CA10
KP0425_HU_CA05,KP1074_AC_CA20,25198,24092,23910,23544.5,98.47,AC_CA20-HU_CA05
KP0421_HU_CA05,KP1086_HU_CA20,21749,24324,20693,20376.5,98.47,HU_CA05-HU_CA20
KP0421_HU_CA05,KP1036_UN_CA10,21556,25065,21241,20917,98.47,HU_CA05-UN_CA10
KP0418_HU_CA05,KP1153_UN_CA20,24923,24934,24477,24101.5,98.47,HU_CA05-UN_CA20
KP0413_HU_CA05,KP0432_HU_CA05,22052,23767,20439,20126.5,98.47,HU_CA05
KP0211_AC_SQ12,KP0552_AC_WP20,23371,25014,23005,22652,98.47,AC_SQ12-AC_WP20
KP0183_AC_SQ12,KP0434_HU_CA05,24183,22266,21069,20746,98.47,AC_SQ12-HU_CA05
KP0159_AC_SQ12,KP1039_HU_CA10,23435,25176,23231,22874.5,98.47,AC_SQ12-HU_CA10
KP0148_HU_SB05,KP0960_HU_WP05,21915,24294,20829,20509.5,98.47,HU_SB05-HU_WP05
KP0142_HU_SB05,KP0960_HU_WP05,24797,24294,23711,23348,98.47,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0979_HU_WP05,24693,24824,24137,23768,98.47,HU_SB05-HU_WP05
KP0134_HU_SB05,KP1039_HU_CA10,22568,25176,22364,22022.5,98.47,HU_CA10-HU_SB05
KP0098_AC_SB10,KP1005_HU_CA10,24885,25199,24704,24325.5,98.47,AC_SB10-HU_CA10
KP0098_AC_SB10,KP1003_HU_CA10,24831,25119,24570,24194,98.47,AC_SB10-HU_CA10
KP0098_AC_SB10,KP0420_HU_CA05,24844,23950,23414,23055.5,98.47,AC_SB10-HU_CA05
KP0093_AC_SB10,KX0075_HU_SB10,22933,24567,22120,21782.5,98.47,AC_SB10-HU_SB10
KP0073_HU_SB10,KP0134_HU_SB05,18638,22562,15820,15578.5,98.47,HU_SB05-HU_SB10
KP0951_HU_WP10,KP0986_HU_WP05,24793,24618,24031,23660.5,98.46,HU_WP05-HU_WP10
KP0859_HU_WP10,KP0876_HU_WP10,22648,24438,21706,21371,98.46,HU_WP10
KP0847_HU_WP10,KP0877_HU_WP10,25131,24461,24212,23838.5,98.46,HU_WP10
KP0845_AC_WP10,KP0922_AC_WP10,23436,23000,21056,20731,98.46,AC_WP10
KP0740_HU_WP10,KP1074_AC_CA20,23764,24092,22476,22129,98.46,AC_CA20-HU_WP10
KP0582_AC_WP20,KP0740_HU_WP10,25115,23568,23303,22944,98.46,AC_WP20-HU_WP10
KP0438_HU_CA05,KP1074_AC_CA20,25218,24092,23930,23562.5,98.46,AC_CA20-HU_CA05
KP0434_HU_CA05,KP0845_AC_WP10,22544,23247,20411,20096.5,98.46,AC_WP10-HU_CA05
KP0429_HU_CA05,KP0922_AC_WP10,24007,23000,21627,21295,98.46,AC_WP10-HU_CA05
KP0134_HU_SB05,KP0159_AC_SQ12,22752,23397,20769,20449.5,98.46,AC_SQ12-HU_SB05
KP0132_HU_SB05,KP0886_AC_WP10,22358,23853,20831,20511,98.46,AC_WP10-HU_SB05
KP0111_AC_SB10,KP0429_HU_CA05,25162,23818,23600,23236.5,98.46,AC_SB10-HU_CA05
KP0111_AC_SB10,KP0420_HU_CA05,25134,23950,23704,23339.5,98.46,AC_SB10-HU_CA05
KP0110_AC_SB10,KP0420_HU_CA05,23696,23950,22266,21924,98.46,AC_SB10-HU_CA05
KP0099_AC_SB10,KP0435_HU_CA05,23403,25033,23056,22701,98.46,AC_SB10-HU_CA05
KP0098_AC_SB10,KP0429_HU_CA05,24832,23818,23270,22912.5,98.46,AC_SB10-HU_CA05
KP0092_AC_SB10,KP0859_HU_WP10,22243,22474,19337,19039,98.46,AC_SB10-HU_WP10
KP1005_HU_CA10,KP1162_AC_CA20,25290,21671,21581,21245.5,98.45,AC_CA20-HU_CA10
KP1003_HU_CA10,KP1039_HU_CA10,25120,25176,24916,24530,98.45,HU_CA10
KP0979_HU_WP05,KP0986_HU_WP05,24960,24618,24198,23823.5,98.45,HU_WP05
KP0973_HU_WP05,KP0989_HU_WP05,22787,24698,22105,21762,98.45,HU_WP05
KP0951_HU_WP10,KP0989_HU_WP05,24768,24698,24086,23712,98.45,HU_WP05-HU_WP10
KP0906_AC_WP10,KP0972_HU_WP05,23956,21527,20103,19791,98.45,AC_WP10-HU_WP05
KP0886_AC_WP10,KP0986_HU_WP05,23982,24618,23220,22859,98.45,AC_WP10-HU_WP05
KP0838_AC_WP10,KP0847_HU_WP10,20502,25042,20164,19850.5,98.45,AC_WP10-HU_WP10
KP0829_AC_WP10,KP0877_HU_WP10,22235,24461,21316,20985.5,98.45,AC_WP10-HU_WP10
KP0829_AC_WP10,KP0845_AC_WP10,22171,23247,20038,19726.5,98.45,AC_WP10
KP0803_HU_WP10,KP0970_HU_WP05,24548,22581,21749,21412.5,98.45,HU_WP05-HU_WP10
KP0803_HU_WP10,KP0845_AC_WP10,24574,23247,22441,22094,98.45,AC_WP10-HU_WP10
KP0798_HU_WP10,KP0805_HU_WP10,22810,22322,19752,19445,98.45,HU_WP10
KP0739_HU_WP10,KP0740_HU_WP10,24998,23568,23186,22825.5,98.45,HU_WP10
KP0540_AC_WP20,KP0764_HU_WP10,24894,24738,24252,23875.5,98.45,AC_WP20-HU_WP10
KP0474_AC_WP20,KP0739_HU_WP10,24418,24924,23962,23590,98.45,AC_WP20-HU_WP10
KP0427_HU_CA05,KP0429_HU_CA05,23229,23818,21667,21330.5,98.45,HU_CA05
KP0418_HU_CA05,KP0439_HU_CA05,24970,24742,24332,23955.5,98.45,HU_CA05
KP0414_HU_CA05,KP0421_HU_CA05,23633,21431,19684,19378.5,98.45,HU_CA05
KP0142_HU_SB05,KP0783_HU_WP10,24782,23772,23174,22815.5,98.45,HU_SB05-HU_WP10
KP0132_HU_SB05,KP0979_HU_WP05,22044,24824,21488,21154,98.45,HU_SB05-HU_WP05
KP0132_HU_SB05,KP0906_AC_WP10,22463,23566,20649,20329,98.45,AC_WP10-HU_SB05
KP0111_AC_SB10,KP1039_HU_CA10,25134,25176,24930,24542.5,98.45,AC_SB10-HU_CA10
KP1033_HU_CA10,KP1036_UN_CA10,25173,25065,24858,24471,98.44,HU_CA10-UN_CA10
KP0970_HU_WP05,KP1039_HU_CA10,22581,25176,22377,22028,98.44,HU_CA10-HU_WP05
KP0959_HU_WP05,KP0980_HU_WP05,22950,24741,22311,21964,98.44,HU_WP05
KP0922_AC_WP10,KP1074_AC_CA20,23086,24092,21798,21457,98.44,AC_CA20-AC_WP10
KP0838_AC_WP10,KP0922_AC_WP10,20930,23000,18550,18260,98.44,AC_WP10
KP0831_HU_WP10,KP0920_HU_WP10,24435,24693,23748,23376.5,98.44,HU_WP10
KP0818_HU_WP10,KP0986_HU_WP05,24755,24618,23993,23618,98.44,HU_WP05-HU_WP10
KP0805_HU_WP10,KP0814_HU_WP10,23286,22825,20731,20407,98.44,HU_WP10
KP0540_AC_WP20,KP0805_HU_WP10,24904,22322,21846,21505,98.44,AC_WP20-HU_WP10
KP0427_HU_CA05,KP1153_UN_CA20,22823,24934,22377,22029,98.44,HU_CA05-UN_CA20
KP0425_HU_CA05,KP1159_UN_CA20,25258,24339,24217,23839.5,98.44,HU_CA05-UN_CA20
KP0421_HU_CA05,KP1039_HU_CA10,21467,25176,21263,20932,98.44,HU_CA05-HU_CA10
KP0421_HU_CA05,KP1034_HU_CA10,21553,24910,21083,20754.5,98.44,HU_CA05-HU_CA10
KP0421_HU_CA05,KP0845_AC_WP10,22021,23247,19888,19577.5,98.44,AC_WP10-HU_CA05
KP0421_HU_CA05,KP0764_HU_WP10,21533,24738,20891,20566,98.44,HU_CA05-HU_WP10
KP0413_HU_CA05,KP0416_HU_CA05,21931,23823,20374,20057,98.44,HU_CA05
KP0410_HU_CA05,KP0764_HU_WP10,24171,24738,23529,23161,98.44,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0421_HU_CA05,24426,21431,20477,20157.5,98.44,HU_CA05
KP0183_AC_SQ12,KP1159_UN_CA20,24058,24339,23017,22658,98.44,AC_SQ12-UN_CA20
KP0159_AC_SQ12,KP1159_UN_CA20,23528,24339,22487,22136,98.44,AC_SQ12-UN_CA20
KP0142_HU_SB05,KP0979_HU_WP05,24823,24824,24267,23888.5,98.44,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0142_HU_SB05,24691,24720,24031,23655.5,98.44,HU_SB05
KP0134_HU_SB05,KP0429_HU_CA05,22734,23818,21172,20842,98.44,HU_CA05-HU_SB05
KP0111_AC_SB10,KP1005_HU_CA10,25160,25199,24979,24590,98.44,AC_SB10-HU_CA10
KP0110_AC_SB10,KP1003_HU_CA10,23646,25119,23385,23020.5,98.44,AC_SB10-HU_CA10
KP0099_AC_SB10,KP1039_HU_CA10,23405,25176,23201,22838,98.44,AC_SB10-HU_CA10
KP0098_AC_SB10,KP1039_HU_CA10,24832,25176,24628,24243.5,98.44,AC_SB10-HU_CA10
KP0098_AC_SB10,KP0434_HU_CA05,25259,22266,22145,21800.5,98.44,AC_SB10-HU_CA05
KP0092_AC_SB10,KP0425_HU_CA05,21029,25198,20847,20521,98.44,AC_SB10-HU_CA05
KP1005_HU_CA10,KP1039_HU_CA10,25200,25176,24996,24603,98.43,HU_CA10
KP0985_AC_WP05,KP0986_HU_WP05,24708,24618,23946,23570.5,98.43,AC_WP05-HU_WP05
KP0979_HU_WP05,KP0987_HU_WP05,24991,22932,22543,22188.5,98.43,HU_WP05
KP0973_HU_WP05,KP0985_AC_WP05,22690,24582,21892,21549,98.43,AC_WP05-HU_WP05
KP0941_HU_WP10,KP0963_HU_WP05,24954,23291,22865,22506.5,98.43,HU_WP05-HU_WP10
KP0922_AC_WP10,KP0941_HU_WP10,23092,24915,22627,22272,98.43,AC_WP10-HU_WP10
KP0845_AC_WP10,KP0875_AC_WP10,23282,24938,22840,22480.5,98.43,AC_WP10
KP0805_HU_WP10,KP0829_AC_WP10,22559,21900,19079,18780,98.43,AC_WP10-HU_WP10
KP0774_AC_WP10,KP0818_HU_WP10,20630,24640,19890,19577.5,98.43,AC_WP10-HU_WP10
KP0774_AC_WP10,KP0775_AC_WP10,22022,22286,18928,18630.5,98.43,AC_WP10
KP0764_HU_WP10,KP0963_HU_WP05,24919,23291,22830,22471,98.43,HU_WP05-HU_WP10
KP0582_AC_WP20,KP0789_HU_WP10,25101,20521,20242,19924,98.43,AC_WP20-HU_WP10
KP0552_AC_WP20,KP0948_AC_WP10,25031,24596,24247,23865.5,98.43,AC_WP10-AC_WP20
KP0474_AC_WP20,KP1074_AC_CA20,24531,24092,23243,22878.5,98.43,AC_CA20-AC_WP20
KP0474_AC_WP20,KP0878_AC_WP10,24514,24318,23452,23084,98.43,AC_WP10-AC_WP20
KP0439_HU_CA05,KP1033_HU_CA10,24782,25113,24515,24130.5,98.43,HU_CA05-HU_CA10
KP0438_HU_CA05,KP0552_AC_WP20,25218,25014,24852,24461.5,98.43,AC_WP20-HU_CA05
KP0434_HU_CA05,KP0920_HU_WP10,22326,24693,21639,21298.5,98.43,HU_CA05-HU_WP10
KP0429_HU_CA05,KP0877_HU_WP10,23895,24461,22976,22614.5,98.43,HU_CA05-HU_WP10
KP0429_HU_CA05,KP0739_HU_WP10,23844,24924,23388,23020,98.43,HU_CA05-HU_WP10
KP0429_HU_CA05,KP0434_HU_CA05,24053,22266,20939,20610,98.43,HU_CA05
KP0428_HU_CA05,KP0429_HU_CA05,21629,23818,20067,19751,98.43,HU_CA05
KP0426_HU_CA05,KP1003_HU_CA10,23825,25119,23564,23194.5,98.43,HU_CA05-HU_CA10
KP0418_HU_CA05,KP1162_AC_CA20,25087,21671,21378,21043,98.43,AC_CA20-HU_CA05
KP0418_HU_CA05,KP0429_HU_CA05,24966,23818,23404,23037,98.43,HU_CA05
KP0414_HU_CA05,KP1162_AC_CA20,23381,21671,19672,19363.5,98.43,AC_CA20-HU_CA05
KP0414_HU_CA05,KP0425_HU_CA05,23050,25198,22868,22509,98.43,HU_CA05
KP0413_HU_CA05,KP1162_AC_CA20,22142,21671,18433,18144,98.43,AC_CA20-HU_CA05
KP0413_HU_CA05,KP0420_HU_CA05,21924,23950,20494,20172,98.43,HU_CA05
KP0159_AC_SQ12,KP0798_HU_WP10,23476,22488,20584,20260.5,98.43,AC_SQ12-HU_WP10
KP0147_HU_SB05,KP0959_HU_WP05,24780,22826,22226,21877,98.43,HU_SB05-HU_WP05
KP0142_HU_SB05,KP0774_AC_WP10,24888,20424,19932,19620,98.43,AC_WP10-HU_SB05
KP0139_HU_SB05,KP0906_AC_WP10,24051,23566,22237,21887.5,98.43,AC_WP10-HU_SB05
KP0134_HU_SB05,KP0183_AC_SQ12,22755,23972,21347,21011,98.43,AC_SQ12-HU_SB05
KP0132_HU_SB05,KP0783_HU_WP10,22325,23772,20717,20391.5,98.43,HU_SB05-HU_WP10
KP0111_AC_SB10,KP1036_UN_CA10,25133,25065,24818,24429,98.43,AC_SB10-UN_CA10
KP0111_AC_SB10,KP0434_HU_CA05,25261,22266,22147,21798.5,98.43,AC_SB10-HU_CA05
