Individual,Site,Loc,Depth,x,y,z
KP0101_AC_SB10,SB10,SB,10,31519.8833190393,-27.2404142040851,-9.67661681188651
KP0102_AC_SB10,SB10,SB,10,31519.2997724876,-28.0089783178483,-9.87596282971631
KP0103_AC_SB10,SB10,SB,10,31519.2014073536,-28.1437953343371,-10.0237458343826
KP0104_AC_SB10,SB10,SB,10,31519.0477279802,-27.9522839417315,-9.85067411552293
KP0105_AC_SB10,SB10,SB,10,31519.0758210464,-27.7458266146987,-9.8842895367601
KP0106_AC_SB10_X,SB10,SB,10,31518.440243892,-28.3124822711929,-10.1383594545228
KP0107_AC_SB10,SB10,SB,10,31518.5910084863,-28.7015776211883,-10.2374350324542
KP0108_AC_SB10,SB10,SB,10,31518.7232002742,-28.6031396253154,-10.3474543891999
KP0109_LM_SB10,SB10,SB,10,31518.6649568316,-28.5902960393379,-10.5077197621739
KP0110_AC_SB10_X,SB10,SB,10,31518.9394378717,-28.3980412932872,-9.96754006826744
KP0111_AC_SB10_X,SB10,SB,10,31518.8823192679,-28.3963901692462,-10.0069029259576
KP0112_AC_SB10,SB10,SB,10,31519.0913733602,-28.6024982592585,-10.2848114147654
KP0113_LM_SB10,SB10,SB,10,31520.3612858927,-28.5811516213768,-10.7565426330472
KP0114_AC_SB10_X,SB10,SB,10,31520.6777108834,-27.814814391161,-10.249196964913
KP0115_AC_SB10_X,SB10,SB,10,31520.7163665463,-27.8055459230061,-10.3130677548757
KP0116_AC_SB10,SB10,SB,10,31521.6160076746,-27.7068776650248,-10.3445826964339
KP0117_AC_SB10,SB10,SB,10,31527.5923091504,-27.5435726519842,-10.4622685191509
KP0118_AC_SB10_X,SB10,SB,10,31527.3584438448,-27.0269130001635,-10.321838610045
KP0119_AC_SB10,SB10,SB,10,31527.0013019188,-26.5369656458842,-9.92160370795404
KP0120_AC_SB10_X,SB10,SB,10,31527.3775972749,-26.9635798472234,-10.0020553784089
KP0121_AC_SB10,SB10,SB,10,31527.3270194539,-27.4453306936324,-10.3278135396298
KP0122_AC_SB10,SB10,SB,10,31525.1495758657,-26.3550360960688,-9.85297926092325
KP0123_AC_SB10,SB10,SB,10,31525.4428341808,-28.0763178117829,-10.1412795992128
KP0124_AC_SB10,SB10,SB,10,31525.5287741422,-27.5508508130393,-10.1534118565233
KP0125_AC_SB10,SB10,SB,10,31525.5926347282,-27.4323725972263,-10.2837110009536
KP0126_AC_SB10,SB10,SB,10,31527.3971862665,-28.0106362072941,-10.4401219520383
KP0127_AC_SB10,SB10,SB,10,31527.6808152408,-27.8190276209121,-10.4151347424447
KP0128_LM_SB10,SB10,SB,10,31527.5413049501,-27.8710059645437,-10.6538624934473
KP0129_AC_SB10,SB10,SB,10,31527.267854203,-28.3770426247784,-10.7146414891157
KP0163_AC_SQ12_X,SQ10,SQ,10,42882.449252278,-28.9710924611542,-11.524024958872
KP0170_AC_SQ12_X_SP,SQ10,SQ,10,42882.1594107782,-28.7741614664184,-11.5177680589538
KP0166_AC_SQ12_X,SQ10,SQ,10,42881.9954486244,-28.9023731813062,-11.525593130249
KP0179_AC_SQ12,SQ10,SQ,10,42882.0696305046,-29.8004836112193,-11.6107580365415
KP0180_AC_SQ12,SQ10,SQ,10,42882.1109324529,-29.7931526124888,-11.7255329931528
KP0181_AC_SQ12_X,SQ10,SQ,10,42882.0966464025,-29.6937421320548,-11.3938611480534
KP0182_AC_SQ12_X,SQ10,SQ,10,42882.0813964721,-29.6814251474337,-11.4449796659252
KP0183_AC_SQ12_X,SQ10,SQ,10,42881.9899541261,-29.5217786210813,-11.5591822717189
KP0184_AC_SQ12_X,SQ10,SQ,10,42881.9840227403,-29.5537717449091,-11.5294089680939
KP0185_AC_SQ12_X,SQ10,SQ,10,42882.0823402429,-29.5334640513203,-11.6823785021638
KP0186_LM_SQ12,SQ10,SQ,10,42882.1418230022,-29.667297279119,-11.85455700095
KP0187_AC_SQ12,SQ10,SQ,10,42882.5817831459,-29.2370812565455,-11.3887372296113
KP0188_AC_SQ12,SQ10,SQ,10,42882.6235539435,-29.1235755706024,-11.468241382509
KP0189_AC_SQ12,SQ10,SQ,10,42888.7496129795,-28.5185352167942,-12.5026248859588
KP0190_AC_SQ12,SQ10,SQ,10,42888.7719895775,-28.8685526539165,-12.6616948977142
KP0192_AC_SQ12,SQ10,SQ,10,42893.298973937,-26.8508450967355,-13.3823119054428
KP0191_AC_SQ12_X,SQ10,SQ,10,42895.5304229576,-26.3941134825267,-13.36950477136
KP0194_AC_SQ12,SQ10,SQ,10,42891.7151417954,-26.5790857932546,-12.76160193727
KP0193_AC_SQ12_X,SQ10,SQ,10,42891.6333013958,-26.6946000625822,-12.8750762749961
KP0195_AC_SQ12,SQ10,SQ,10,42891.6529551764,-26.7068520235301,-12.7585226289155
KP0196_AC_SQ12,SQ10,SQ,10,42891.6953016915,-26.5045498122513,-12.5492243897016
KP0197_AC_SQ12_X,SQ10,SQ,10,42891.5479851797,-26.6107817730693,-12.4396338031431
KP0198_AC_SQ12,SQ10,SQ,10,42891.4536283792,-26.5995222781402,-12.3314619492719
KP0199_AC_SQ12,SQ10,SQ,10,42891.5659135115,-26.2430593701342,-12.5341698078471
KP0200_AC_SQ12,SQ10,SQ,10,42891.4513573492,-26.2589405823149,-12.4198894551057
KP0201_AC_SQ12,SQ10,SQ,10,42891.5050523336,-26.3764347121592,-12.2350104365152
KP0202_AC_SQ12,SQ10,SQ,10,42891.2676481456,-26.7092654159048,-12.793102585379
KP0203_AC_SQ12,SQ10,SQ,10,42890.7734128822,-26.6049159491339,-12.8090817733582
KP0204_AC_SQ12,SQ10,SQ,10,42891.2873626863,-26.9334114720199,-12.6107462292202
KP0205_AC_SQ12,SQ10,SQ,10,42891.3109678406,-27.0734745627458,-12.769672929398
KP0206_AC_SQ12,SQ10,SQ,10,42894.044439099,-27.7021303290302,-13.2200241610099
KP0207_LM_SQ12,SQ10,SQ,10,42894.6864314537,-27.7479275437585,-13.2256773768988
KP0208_AC_SQ12,SQ10,SQ,10,42895.029844216,-27.2833648054654,-13.2381968528758
KP0209_AC_SQ12,SQ10,SQ,10,42895.5529673588,-27.6849270862259,-13.2291007857796
KP0210_AC_SQ12,SQ10,SQ,10,42896.8684430038,-25.3562879840494,-13.0513433063651
KP0211_AC_SQ12,SQ10,SQ,10,42899.5381217594,-26.7418814112172,-13.1808865036482
KP0150_AC_SQ12,SQ10,SQ,10,42881.8640483066,-28.8735215078941,-11.3037916059718
KP0151_AC_SQ12,SQ10,SQ,10,42881.7950159853,-28.8707374985347,-11.3071716364577
KP0153_AC_SQ12,SQ10,SQ,10,42880,-28.0682671108747,-11.3045910282745
KP0154_AC_SQ12,SQ10,SQ,10,42885.2079108534,-28.7527035143461,-12.0533928170723
KP0152_AC_SQ12,SQ10,SQ,10,42881.7644389875,-28.7874253286624,-11.2216680623871
KP0155_AC_SQ12,SQ10,SQ,10,42885.2817436382,-28.8914494132135,-12.1042352158167
KP0156_AC_SQ12,SQ10,SQ,10,42885.2713361096,-29.065967939058,-12.2253204826197
KP0157_AC_SQ12,SQ10,SQ,10,42885.2104566114,-28.6302689300576,-12.0896308906852
KP0158_AC_SQ12,SQ10,SQ,10,42884.9907941706,-28.7004931336498,-12.0682865194548
KP0159_AC_SQ12_X,SQ10,SQ,10,42883.1027867276,-28.8670595643373,-11.3668534561085
KP0160_AC_SQ12_X,SQ10,SQ,10,42882.6670459202,-29.0468071869625,-11.3514573469631
KP0161_AC_SQ12,SQ10,SQ,10,42882.6697773398,-28.9932158962694,-11.3095141115372
KP0162_AC_SQ12,SQ10,SQ,10,42882.5853242113,-29.0171507070782,-11.1967417633833
KP0164_AC_SQ12,SQ10,SQ,10,42882.3765358646,-28.6902420448351,-11.3863720465769
KP0165_AC_SQ12,SQ10,SQ,10,42882.2722086469,-28.5896017586949,-11.4254521719365
KP0171_AC_SQ12_X,SQ10,SQ,10,42881.8350733741,-28.8937358918897,-11.3348764144481
KP0166_AC_SQ12_X_SH,SQ10,SQ,10,42882.2832500245,-28.7959404763079,-11.5231331014585
KP0167_AC_SQ12,SQ10,SQ,10,42882.1486839928,-28.4170405403407,-11.3395229217561
KP0169_AC_SQ12_X,SQ10,SQ,10,42881.9842043084,-28.4479297535275,-11.5975863933725
KP0170_AC_SQ12_X,SQ10,SQ,10,42881.8028030197,-28.9223382649972,-11.3891236640684
KP0172_AC_SQ12,SQ10,SQ,10,42881.8799290428,-29.6401736065399,-11.4664220792639
KP0173_AC_SQ12,SQ10,SQ,10,42881.9109950106,-29.732560261217,-11.4227245377899
KP0174_AC_SQ12,SQ10,SQ,10,42881.8828811749,-29.8107694711282,-11.4661509826584
KP0175_AC_SQ12,SQ10,SQ,10,42881.8653286424,-29.8958663819322,-11.5529251937869
KP0176_AC_SQ12,SQ10,SQ,10,42881.9608682635,-29.8217590960417,-11.4415806245657
KP0177_AC_SQ12,SQ10,SQ,10,42881.9514702607,-29.9774067136029,-11.4935836418966
KP0178_AC_SQ12,SQ10,SQ,10,42881.9871804251,-30,-11.6970893210522
KP0168_AC_SQ12_X,SQ10,SQ,10,42882.1647745755,-28.4082461046037,-11.3872189746682
