Individuals,Clusters,Assignment,pop
KP0247_AC_SQ20,Clust4,1e-05,SQ20
KP0251_AC_SQ20,Clust4,0.020294,SQ20
KP0255_AC_SQ20,Clust4,1e-05,SQ20
KP0257_AC_SQ20,Clust4,0.99997,SQ20
KP0259_AC_SQ20,Clust4,1e-05,SQ20
KP0261_AC_SQ20,Clust4,0.660947,SQ20
KP0269_AC_SQ20,Clust4,0.489202,SQ20
KP0272_AC_SQ20,Clust4,0.049887,SQ20
KP0279_AC_SQ20,Clust4,0.104168,SQ20
KP0284_AC_SQ20,Clust4,0.183339,SQ20
KP0289_AC_WP20,Clust4,1e-05,WP20
KP0291_AC_WP20,Clust4,1e-05,WP20
KP0292_AC_WP20,Clust4,1e-05,WP20
KP0294_AC_WP20,Clust4,0.086828,WP20
KP0296_AC_WP20,Clust4,1e-05,WP20
KP0301_AC_WP20,Clust4,0.032794,WP20
KP0304_AC_WP20,Clust4,1e-05,WP20
KP0305_AC_WP20,Clust4,0.080077,WP20
KP0311_AC_WP20,Clust4,1e-05,WP20
KP0314_AC_WP20,Clust4,0.021436,WP20
KP0317_AC_WP20,Clust4,0.151662,WP20
KP0323_AC_WP20,Clust4,1e-05,WP20
KP0326_AC_WP20,Clust4,1e-05,WP20
KP0329_AC_WP20,Clust4,1e-05,WP20
KP0332_AC_WP20,Clust4,1e-05,WP20
KP0335_AC_WP20,Clust4,1e-05,WP20
KP0340_AC_WP20,Clust4,0.099919,WP20
KP0346_AC_WP20,Clust4,1e-05,WP20
KP0347_AC_WP20,Clust4,1e-05,WP20
KP0354_AC_WP20,Clust4,1e-05,WP20
KP0355_AC_WP20,Clust4,1e-05,WP20
KP0360_AC_WP20,Clust4,1e-05,WP20
KP0365_AC_WP20,Clust4,1e-05,WP20
KP0368_AC_WP20,Clust4,0.117841,WP20
KP0369_AC_WP20,Clust4,1e-05,WP20
KP0372_AC_WP20,Clust4,0.031029,WP20
KP0374_AC_WP20,Clust4,0.08768,WP20
KP0379_AC_WP20,Clust4,1e-05,WP20
KP0383_AC_WP20,Clust4,1e-05,WP20
KP0395_AC_WP20,Clust4,1e-05,WP20
KP0396_AC_WP20,Clust4,1e-05,WP20
KP0399_LM_WP20,Clust4,1e-05,WP20
KP0405_AC_WP20,Clust4,0.118618,WP20
KP0406_NA_NANA,Clust4,0.023002,WP20
KP0407_AC_CA05,Clust4,0.860528,CA05
KP0408_AC_CA05,Clust4,0.900593,CA05
KP0409_AC_CA05,Clust4,0.671187,CA05
KP0424_AC_CA05,Clust4,0.99997,CA05
KP0431_HU_CA05,Clust4,0.846124,CA05
KP0441_AC_CA05,Clust4,0.764949,CA05
KP0450_AC_WP20,Clust4,1e-05,WP20
KP0452_AC_WP20,Clust4,1e-05,WP20
KP0454_AC_WP20,Clust4,0.025481,WP20
KP0457_AC_WP20,Clust4,1e-05,WP20
KP0462_AC_WP20,Clust4,1e-05,WP20
KP0463_AC_WP20,Clust4,1e-05,WP20
KP0464_AC_WP20,Clust4,1e-05,WP20
KP0468_AC_WP20,Clust4,1e-05,WP20
KP0470_AC_WP20,Clust4,1e-05,WP20
KP0471_AC_WP20,Clust4,1e-05,WP20
KP0477_AC_WP20,Clust4,0.123819,WP20
KP0479_AC_WP20,Clust4,1e-05,WP20
KP0481_AC_WP20,Clust4,1e-05,WP20
KP0484_AC_WP20,Clust4,1e-05,WP20
KP0485_AC_WP20,Clust4,0.099233,WP20
KP0486_AC_WP20,Clust4,1e-05,WP20
KP0487_AC_WP20,Clust4,1e-05,WP20
KP0489_AC_WP20,Clust4,1e-05,WP20
KP0490_AC_WP20,Clust4,1e-05,WP20
KP0491_AC_WP20,Clust4,1e-05,WP20
KP0494_AC_WP20,Clust4,1e-05,WP20
KP0505_AC_WP20,Clust4,1e-05,WP20
KP0508_AC_WP20,Clust4,1e-05,WP20
KP0512_AC_WP20,Clust4,1e-05,WP20
KP0516_AC_WP20,Clust4,1e-05,WP20
KP0521_AC_WP20,Clust4,1e-05,WP20
KP0523_AC_WP20,Clust4,0.097247,WP20
KP0530_AC_WP20,Clust4,1e-05,WP20
KP0532_AC_WP20,Clust4,1e-05,WP20
KP0533_AC_WP20,Clust4,1e-05,WP20
KP0535_AC_WP20,Clust4,1e-05,WP20
KP0536_AC_WP20,Clust4,1e-05,WP20
KP0537_AC_WP20,Clust4,1e-05,WP20
KP0545_AC_WP20,Clust4,0.080794,WP20
KP0546_AC_WP20,Clust4,0.077469,WP20
KP0554_AC_WP20,Clust4,1e-05,WP20
KP0559_AC_WP20,Clust4,1e-05,WP20
KP0563_AC_WP20,Clust4,1e-05,WP20
KP0568_AC_WP20,Clust4,1e-05,WP20
KP0569_AC_WP20,Clust4,1e-05,WP20
KP0571_AC_WP20,Clust4,1e-05,WP20
KP0572_AC_WP20,Clust4,1e-05,WP20
KP0575_AC_WP20,Clust4,1e-05,WP20
KP0576_AC_WP20,Clust4,1e-05,WP20
KP0579_AC_WP20,Clust4,1e-05,WP20
KP0581_AC_WP20,Clust4,1e-05,WP20
KP0584_AC_WP20,Clust4,1e-05,WP20
KP0590_AC_WP20,Clust4,1e-05,WP20
KP0593_AC_SB20,Clust4,1e-05,SB20
KP0596_AC_SB20,Clust4,1e-05,SB20
KP0600_AC_SB20,Clust4,1e-05,SB20
KP0604_AC_SB20,Clust4,1e-05,SB20
KP0607_AC_SB20,Clust4,1e-05,SB20
KP0608_AC_SB20,Clust4,1e-05,SB20
KP0611_LM_SB20,Clust4,1e-05,SB20
KP0625_AC_SB20,Clust4,1e-05,SB20
KP0626_AC_SB20,Clust4,1e-05,SB20
KP0636_AC_SB20,Clust4,1e-05,SB20
KP0638_AC_SB20,Clust4,0.134006,SB20
KP0640_AC_SB20,Clust4,0.076529,SB20
KP0643_AC_SB20,Clust4,1e-05,SB20
KP0645_AC_SB20,Clust4,1e-05,SB20
KP0646_AC_SB20,Clust4,1e-05,SB20
KP0647_AC_SB20,Clust4,1e-05,SB20
KP0648_AC_SB20,Clust4,1e-05,SB20
KP0649_AC_SB20,Clust4,0.134018,SB20
KP0652_AC_SB20,Clust4,0.134111,SB20
KP0654_AC_SB20,Clust4,0.006268,SB20
KP0660_AC_SB20,Clust4,1e-05,SB20
KP0661_AC_SB20,Clust4,0.050266,SB20
KP0662_AC_SB20,Clust4,1e-05,SB20
KP0665_AC_SB20,Clust4,1e-05,SB20
KP0667_AC_SB20,Clust4,0.066714,SB20
KP0668_AC_SB20,Clust4,1e-05,SB20
KP0669_AC_SB20,Clust4,1e-05,SB20
KP0678_AC_SB20,Clust4,1e-05,SB20
KP0679_AC_SB20,Clust4,1e-05,SB20
KP0686_AC_SB20,Clust4,1e-05,SB20
KP0688_AC_SB20,Clust4,1e-05,SB20
KP0690_AC_SB20,Clust4,1e-05,SB20
KP0691_AC_SB20,Clust4,1e-05,SB20
KP0696_AC_SB20,Clust4,1e-05,SB20
KP0698_AC_SB20,Clust4,1e-05,SB20
KP0703_AC_SB20,Clust4,1e-05,SB20
KP0704_AC_SB20,Clust4,1e-05,SB20
KP0708_AC_SB20,Clust4,0.117439,SB20
KP0711_AC_SB20,Clust4,1e-05,SB20
KP0712_AC_SB20,Clust4,1e-05,SB20
KP0714_AC_SB20,Clust4,1e-05,SB20
KP0717_AC_SB20,Clust4,1e-05,SB20
KP0720_AC_SB20,Clust4,1e-05,SB20
KP0724_AC_SB20,Clust4,1e-05,SB20
KP0727_AC_SB20,Clust4,0.093274,SB20
KP0730_AC_SB20,Clust4,0.025036,SB20
KP0734_AC_SB20,Clust4,0.404059,SB20
KP0742_AC_WP10,Clust4,1e-05,WP10
KP0746_AC_WP10,Clust4,1e-05,WP10
KP0747_AC_WP20,Clust4,0.022559,WP20
KP0748_AC_WP10,Clust4,1e-05,WP10
KP0749_AC_WP20,Clust4,1e-05,WP20
KP0751_AC_WP10,Clust4,1e-05,WP10
KP0753_AC_WP10,Clust4,0.081865,WP10
KP0757_AC_WP10,Clust4,1e-05,WP10
KP0758_AC_WP10,Clust4,1e-05,WP10
KP0760_AC_WP10,Clust4,0.117871,WP10
KP0761_AC_WP10,Clust4,1e-05,WP10
KP0767_AC_WP10,Clust4,1e-05,WP10
KP0769_AC_WP10,Clust4,1e-05,WP10
KP0771_AC_WP10,Clust4,1e-05,WP10
KP0773_AC_WP10,Clust4,1e-05,WP10
KP0777_AC_WP10,Clust4,1e-05,WP10
KP0779_AC_WP10,Clust4,0.00121,WP10
KP0787_AC_WP10,Clust4,0.061693,WP10
KP0792_AC_WP10,Clust4,1e-05,WP10
KP0793_AC_WP10,Clust4,1e-05,WP10
KP0794_AC_WP10,Clust4,1e-05,WP10
KP0797_AC_WP10,Clust4,1e-05,WP10
KP0799_AC_WP10,Clust4,1e-05,WP10
KP0802_AC_WP10,Clust4,1e-05,WP10
KP0808_AC_WP10,Clust4,1e-05,WP10
KP0811_AC_WP10,Clust4,1e-05,WP10
KP0812_AC_WP10,Clust4,1e-05,WP10
KP0815_AC_WP10,Clust4,1e-05,WP10
KP0822_AC_WP10,Clust4,0.052014,WP10
KP0823_AC_WP10,Clust4,0.174962,WP10
KP0828_AC_WP10,Clust4,1e-05,WP10
KP0830_AC_WP10,Clust4,1e-05,WP10
KP0835_AC_WP10,Clust4,1e-05,WP10
KP0837_AC_WP10,Clust4,0.121447,WP10
KP0844_UN_NANA,Clust4,0.042048,WP10
KP0857_AC_WP10,Clust4,1e-05,WP10
KP0861_AC_WP10,Clust4,1e-05,WP10
KP0866_AC_WP10,Clust4,1e-05,WP10
KP0871_AC_WP10,Clust4,1e-05,WP10
KP0879_AC_WP10,Clust4,1e-05,WP10
KP0880_HU_WP10,Clust4,0.04313,WP10
KP0881_AC_WP10,Clust4,0.038059,WP10
KP0882_AC_WP10,Clust4,1e-05,WP10
KP0883_AC_WP10,Clust4,1e-05,WP10
KP0884_AC_WP10,Clust4,0.028028,WP10
KP0887_AC_WP10,Clust4,0.092643,WP10
KP0895_AC_WP10,Clust4,1e-05,WP10
KP0897_AC_WP10,Clust4,1e-05,WP10
KP0898_AC_WP10,Clust4,1e-05,WP10
KP0909_AC_WP10,Clust4,1e-05,WP10
KP0912_AC_WP10,Clust4,1e-05,WP10
KP0913_AC_WP10,Clust4,1e-05,WP10
KP0915_AC_WP10,Clust4,1e-05,WP10
KP0916_AC_WP10,Clust4,0.128151,WP10
KP0917_AC_WP10,Clust4,1e-05,WP10
KP0918_AC_WP10,Clust4,1e-05,WP10
KP0919_AC_WP10,Clust4,1e-05,WP10
KP0926_AC_WP10,Clust4,1e-05,WP10
KP0928_AC_WP10,Clust4,1e-05,WP10
KP0930_AC_WP10,Clust4,1e-05,WP10
KP0931_AC_WP10,Clust4,1e-05,WP10
KP0932_AC_WP10,Clust4,1e-05,WP10
KP0933_AC_WP10,Clust4,1e-05,WP10
KP0934_AC_WP10,Clust4,1e-05,WP10
KP0936_AC_WP10,Clust4,1e-05,WP10
KP0937_AC_WP10,Clust4,1e-05,WP10
KP0938_HU_WP10,Clust4,1e-05,WP10
KP0940_AC_WP10,Clust4,1e-05,WP10
KP0942_AC_WP10,Clust4,1e-05,WP10
KP0945_AC_WP10,Clust4,1e-05,WP10
KP0947_AC_WP10,Clust4,1e-05,WP10
KP0950_AC_WP05,Clust4,1e-05,WP05
KP0953_AC_WP10,Clust4,1e-05,WP10
KP0962_AC_WP05,Clust4,1e-05,WP05
KP0965_AC_WP05,Clust4,1e-05,WP05
KP0966_AC_WP05,Clust4,1e-05,WP05
KP0967_HU_WP05,Clust4,1e-05,WP05
KP0974_AC_WP05,Clust4,1e-05,WP05
KP0977_AC_WP05,Clust4,1e-05,WP05
KP0978_AC_WP05,Clust4,1e-05,WP05
KP0981_AC_WP05,Clust4,1e-05,WP05
KP0982_AC_WP05,Clust4,1e-05,WP05
KP0992_AC_CA10,Clust4,0.945463,CA10
KP0993_AC_CA10,Clust4,0.849899,CA10
KP0999_AC_CA10,Clust4,0.840054,CA10
KP1002_AC_WP10,Clust4,0.513074,WP10
KP1009_AC_CA10,Clust4,0.99997,CA10
KP1011_AC_CA10,Clust4,0.99997,CA10
KP1012_AC_CA10,Clust4,0.981723,CA10
KP1015_AC_CA10,Clust4,0.99997,CA10
KP1019_AC_CA10,Clust4,0.910932,CA10
KP1021_AC_CA10,Clust4,0.973802,CA10
KP1022_AC_CA10,Clust4,0.99997,CA10
KP1028_AC_CA10,Clust4,0.841612,CA10
KP1029_AC_CA10,Clust4,0.725999,CA10
KP1030_AC_CA10,Clust4,0.99997,CA10
KP1032_AC_CA10,Clust4,0.99997,CA10
KP1045_AC_CA10,Clust4,1e-05,CA10
KP1046_AC_CA10,Clust4,0.945024,CA10
KP1047_AC_CA10,Clust4,0.982014,CA10
KP1052_AC_CA10,Clust4,0.681599,CA10
KP1053_AC_CA10,Clust4,0.922005,CA10
KP1062_AC_CA20,Clust4,0.783195,CA20
KP1066_AC_CA20,Clust4,0.975692,CA20
KP1067_AC_CA20,Clust4,0.947998,CA20
KP1069_AC_CA20,Clust4,0.99997,CA20
KP1070_AC_CA20,Clust4,0.980067,CA20
KP1076_AC_CA20,Clust4,0.76206,CA20
KP1077_AC_CA20,Clust4,0.918356,CA20
KP1081_AC_CA20,Clust4,0.99997,CA20
KP1088_AC_CA20,Clust4,0.885771,CA20
KP1089_AC_CA20,Clust4,0.99997,CA20
KP1097_AC_CA20,Clust4,0.99997,CA20
KP1104_AC_CA20,Clust4,0.992946,CA20
KP1107_AC_CA20,Clust4,0.937657,CA20
KP1115_AC_CA20,Clust4,0.955849,CA20
KP1120_AC_CA20,Clust4,0.828168,CA20
KP1121_AC_CA20,Clust4,1e-05,CA20
KP1125_AC_CA20,Clust4,0.937018,CA20
KP1128_AC_CA20,Clust4,0.893438,CA20
KP1132_AC_CA20,Clust4,1e-05,CA20
KP1134_AC_CA20,Clust4,0.909152,CA20
KP1135_AC_CA20,Clust4,0.843185,CA20
KP1137_AC_CA20,Clust4,0.989149,CA20
KP1139_LM_CA20,Clust4,0.71796,CA20
KP1140_AC_CA20,Clust4,0.99997,CA20
KP1141_AC_CA20,Clust4,0.965168,CA20
KP1143_AC_CA20,Clust4,0.99997,CA20
KP1147_AC_CA20,Clust4,1e-05,CA20
KP1148_AC_CA20,Clust4,0.99997,CA20
KP1149_AC_CA20,Clust4,0.948671,CA20
KP1150_AC_CA20,Clust4,0.99997,CA20
KP1151_AC_CA20,Clust4,0.99997,CA20
KP1156_UN_CA20,Clust4,0.99997,CA20
KX0743_AC_WP10,Clust4,1e-05,WP10
