,x,y,z,range
KP0152_AC_SQ12,-11.291201715814529,-2.3228663487514014,-0.5970681747079528,1.0
KP0155_AC_SQ12,-7.696232667399157,-2.449730155513918,-1.0674733311281703,1.0
KP0156_AC_SQ12,-7.69158497438971,-2.6362022402853142,-1.1696165356539123,1.0
KP0157_AC_SQ12,-7.770754060017388,-2.189924308243988,-1.0888708541760403,1.0
KP0158_AC_SQ12,-7.99086634095711,-2.261837420794498,-1.0846640614530507,1.0
KP0159_AC_SQ12_X,-9.944434246649742,-2.390882805509169,-0.5834210338138118,1.0
KP0160_AC_SQ12_X,-10.377719402993218,-2.5765855989451443,-0.5973761630910805,1.0
KP0161_AC_SQ12,-10.380143701702371,-2.5188314258823636,-0.5613581079967103,1.0
KP0162_AC_SQ12,-10.476557057881903,-2.532420251615657,-0.4567511432059118,1.0
KP0164_AC_SQ12,-10.665242040281223,-2.2314922782985653,-0.7022339780759559,1.0
KP0165_AC_SQ12,-10.765295869001305,-2.137609283097858,-0.7631856496671764,1.0
KP0171_AC_SQ12_X,-11.20744953086724,-2.4390919574974204,-0.6897205495592179,1.0
KP0166_AC_SQ12_X_SH,-10.741719693328742,-2.35282947663121,-0.8364220738248598,1.0
KP0167_AC_SQ12,-10.899051184448323,-1.9594328349128496,-0.7104389070924084,1.0
KP0169_AC_SQ12_X,-11.033208592569494,-2.0205742369790034,-0.980379611277035,1.0
KP0170_AC_SQ12_X,-11.233187363794412,-2.473880755096834,-0.7438457663400748,1.0
KP0172_AC_SQ12,-11.142233830472268,-3.194199578192164,-0.7349415475281009,1.0
KP0173_AC_SQ12,-11.115558041837385,-3.280838046395077,-0.6784433933580585,1.0
KP0174_AC_SQ12,-11.137994533792655,-3.3637262405965074,-0.7161140098205555,1.0
KP0175_AC_SQ12,-11.145006678603824,-3.4578191586127844,-0.7947059416393167,1.0
KP0176_AC_SQ12,-11.063182873888934,-3.3705235366982143,-0.6820042943176359,1.0
KP0177_AC_SQ12,-11.065451412741226,-3.5309376428509363,-0.7177951443225952,1.0
KP0178_AC_SQ12,-11.006898451275141,-3.5741284083317564,-0.9124906552928124,1.0
KP0168_AC_SQ12_X,-10.877766520449297,-1.9553944079738181,-0.7567186713366031,1.0
