,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0915_AC_WP10,KP0915_AC_WP10,WP10,WP,10-12,-3.20589315742468,5.00798505219814,-0.39618133000495,0.165471968343392
KP0916_AC_WP10,KP0916_AC_WP10,WP10,WP,10-12,-2.76786352530179,2.93413925768223,0.50595822838171,-1.02467744554098
KP0917_AC_WP10,KP0917_AC_WP10,WP10,WP,10-12,-3.28415092008439,4.09038970272462,1.00395383760399,0.325001315843809
KP0918_AC_WP10,KP0918_AC_WP10,WP10,WP,10-12,-2.48420613510518,3.0146612525234,-0.913219834480383,-0.342570880586629
KP0919_AC_WP10,KP0919_AC_WP10,WP10,WP,10-12,-2.98787782136066,2.89893987178992,0.293100628223984,0.730862859105261
KP0925_AC_WP10,KP0925_AC_WP10,WP10,WP,10-12,-2.78290632516425,2.99391729449972,-0.600835313772612,-1.11629470512871
KP0926_AC_WP10,KP0926_AC_WP10,WP10,WP,10-12,-2.77347313499031,4.47430427500212,-0.675686820163631,-0.540210672376607
KP0928_AC_WP10,KP0928_AC_WP10,WP10,WP,10-12,-2.62658868081214,1.95230315089722,0.595745277045759,-0.491488348633333
KP0929_AC_WP10,KP0929_AC_WP10,WP10,WP,10-12,-3.02921019884539,3.64767314752622,-0.428229977905476,-1.02594979712163
KP0930_AC_WP10,KP0930_AC_WP10,WP10,WP,10-12,-1.64909898715386,2.50237767662619,0.119646309266334,0.33489205086787
KP0931_AC_WP10,KP0931_AC_WP10,WP10,WP,10-12,-3.22236837609911,4.13679193963223,-0.112972279699587,-1.22224751331583
KP0932_AC_WP10,KP0932_AC_WP10,WP10,WP,10-12,-1.64029995625255,2.23054235089378,-0.296301852307367,0.688765697415118
KP0933_AC_WP10,KP0933_AC_WP10,WP10,WP,10-12,-2.68040969937311,3.73803275325841,0.00583031801058472,0.741035736596909
KP0934_AC_WP10,KP0934_AC_WP10,WP10,WP,10-12,-2.47617328255409,4.34148408345848,-0.148202929350017,-1.10623700733327
KP0936_AC_WP10,KP0936_AC_WP10,WP10,WP,10-12,-3.03260958291648,3.15362422511892,0.642314386151652,-0.309099934828081
KP0937_AC_WP10,KP0937_AC_WP10,WP10,WP,10-12,-2.72178084775036,4.04296827788226,-1.02934391231967,-0.439431916615167
KP0938_HU_WP10,KP0938_HU_WP10,WP10,WP,10-12,25.6415877321533,0.640500259029247,0.197449371974323,-0.170023059541454
KP0940_AC_WP10,KP0940_AC_WP10,WP10,WP,10-12,-3.72242483866296,4.55126942481739,-0.0644757987896084,0.167555156645389
KP0942_AC_WP10,KP0942_AC_WP10,WP10,WP,10-12,-4.50227929005551,4.38623995128267,0.264614813460488,0.288694817330482
KP0945_AC_WP10,KP0945_AC_WP10,WP10,WP,10-12,-2.34590763457698,2.84739903228699,-0.906073859468444,-1.58871536206469
KP0947_AC_WP10,KP0947_AC_WP10,WP10,WP,10-12,-3.3795034511738,3.12060928217134,-0.30650442425193,-0.453137975365249
KP0950_AC_WP05,KP0950_AC_WP05,WP05,WP,5,-2.65616556260452,2.48563533020015,-0.367981131419659,0.0576539504569898
KP0953_AC_WP10,KP0953_AC_WP10,WP10,WP,10-12,-3.47849087422392,5.53778710785138,-0.188324656598058,-0.293796318600254
KP0962_AC_WP05,KP0962_AC_WP05,WP05,WP,5,-3.60576242972933,2.98598771191715,0.994502976042078,0.200611246020785
KP0965_AC_WP05,KP0965_AC_WP05,WP05,WP,5,-3.58034311585367,3.11727491263832,1.42651072756565,1.1407757128635
KP0966_AC_WP05,KP0966_AC_WP05,WP05,WP,5,-2.08931550098116,2.31769221540025,0.74500541993341,0.706625621234384
KP0967_HU_WP05,KP0967_HU_WP05,WP05,WP,5,-2.10952340965546,1.82907716637104,0.398421632399886,0.709630451314294
KP0974_AC_WP05,KP0974_AC_WP05,WP05,WP,5,-1.49588819717498,3.09948022554748,0.19810305414194,0.369570167812304
KP0977_AC_WP05,KP0977_AC_WP05,WP05,WP,5,-2.89888767733297,3.10711984042255,-0.62514483000107,-0.171605649699913
KP0978_AC_WP05,KP0978_AC_WP05,WP05,WP,5,-3.26019153965178,3.781008866091,-0.359804830927668,-0.326052001088403
KP0981_AC_WP05,KP0981_AC_WP05,WP05,WP,5,-1.87268615788367,2.61953786012379,-0.240271485653864,0.828574100495757
KP0982_AC_WP05,KP0982_AC_WP05,WP05,WP,5,-2.20721896607997,2.68712810787288,0.0446509489345118,-0.0878256208612146
KP0983_AC_WP05,KP0983_AC_WP05,WP05,WP,5,-2.19962461986759,-3.38401524480541,-0.425135563340216,0.981834862646098
KP0992_AC_CA10,KP0992_AC_CA10,CA10,CA,10-12,-2.66297975328806,-2.93124569665407,-3.21295430833674,-4.10719360911297
KP0993_AC_CA10,KP0993_AC_CA10,CA10,CA,10-12,-1.69620143683682,-2.02482440684065,-2.00851969422211,-2.04191008372868
KP0994_AC_CA10,KP0994_AC_CA10,CA10,CA,10-12,-2.40224543577529,-2.45776504960345,-2.9044052352116,-4.08619072240802
KP0998_AC_CA10,KP0998_AC_CA10,CA10,CA,10-12,-2.26309677864623,-2.53553616924884,-2.87490498953223,-3.88725256765651
KP0999_AC_CA10,KP0999_AC_CA10,CA10,CA,10-12,-3.13835413423317,-2.85621088497054,-1.68135086706811,-2.20215380406569
KP1002_AC_WP10,KP1002_AC_WP10,WP10,WP,10-12,-2.78464862586969,-1.91970203001393,-0.648942924713399,-0.446509906376309
KP1007_AC_WP10,KP1007_AC_WP10,WP10,WP,10-12,-2.02339988197366,-2.57407038441486,-1.98957348688896,-2.07380964205751
KP1009_AC_CA10,KP1009_AC_CA10,CA10,CA,10-12,-2.73925525339673,-3.129136576244,-2.44519494585784,-2.05678940474656
KP1011_AC_CA10,KP1011_AC_CA10,CA10,CA,10-12,-2.42631176793905,-2.69721280279023,-1.89215140154706,-2.78029641733253
KP1012_AC_CA10,KP1012_AC_CA10,CA10,CA,10-12,-2.02251523523406,-2.82173692513223,-2.54020746314793,-2.41085534822811
KP1013_AC_CA10,KP1013_AC_CA10,CA10,CA,10-12,-1.51391452526839,-0.867588594950924,-2.40866856749049,-2.47522660762386
KP1014_AC_CA10,KP1014_AC_CA10,CA10,CA,10-12,-1.42543526105137,-2.06149587921363,-1.57605614124189,-1.31163462207721
KP1015_AC_CA10,KP1015_AC_CA10,CA10,CA,10-12,-2.12315449133619,-1.73130840414298,-3.35262409877515,-3.20233002229972
KP1016_AC_CA10,KP1016_AC_CA10,CA10,CA,10-12,-1.96119032660771,-2.47205964006901,-1.4499242845142,-1.57728470196265
KP1019_AC_CA10,KP1019_AC_CA10,CA10,CA,10-12,-2.58793931570548,-2.84331552637588,-2.1748842266367,-1.24537257245656
KP1021_AC_CA10,KP1021_AC_CA10,CA10,CA,10-12,-2.49158075462933,-1.39065969935673,-1.95660410840266,-2.37873059253319
KP1022_AC_CA10,KP1022_AC_CA10,CA10,CA,10-12,-2.96872261855545,-1.98229713985797,-1.92346626417653,-2.47601205162738
KP1026_AC_CA10,KP1026_AC_CA10,CA10,CA,10-12,-2.59101952113045,-1.32477788454739,-3.41848617395459,-2.62459407709846
KP1027_AC_CA10,KP1027_AC_CA10,CA10,CA,10-12,-2.7465634002843,-1.41952758455551,-1.76296050303587,-2.49646745935546
KP1028_AC_CA10,KP1028_AC_CA10,CA10,CA,10-12,-2.5418372751772,-1.43946310933922,-3.38294020890232,-2.51282314420793
KP1029_AC_CA10,KP1029_AC_CA10,CA10,CA,10-12,-2.99579633970445,-1.71825252850503,-0.913052219702349,-0.833125201289453
KP1030_AC_CA10,KP1030_AC_CA10,CA10,CA,10-12,-3.25201006277588,-2.06162593854177,-0.948317722427312,-4.51654242169618
KP1032_AC_CA10,KP1032_AC_CA10,CA10,CA,10-12,-3.05561685811412,-1.59720997695542,-1.73305811898738,-2.61430149507015
KP1045_AC_CA10,KP1045_AC_CA10,CA10,CA,10-12,19.712489405526,0.17286286123679,-0.144275918952143,0.775268366652385
KP1046_AC_CA10,KP1046_AC_CA10,CA10,CA,10-12,-2.72240159228796,-2.63730218438471,-2.47091258358363,-3.31577856340296
KP1047_AC_CA10,KP1047_AC_CA10,CA10,CA,10-12,-2.19261491966023,-2.01047037970588,-3.06029885941234,-2.82101034386212
KP1048_AC_CA10,KP1048_AC_CA10,CA10,CA,10-12,-2.60647895019259,-2.60688759577706,-2.45708154138682,-3.14413139164456
KP1051_AC_CA10,KP1051_AC_CA10,CA10,CA,10-12,-1.51318353656865,-2.17220050221343,-2.74088616800691,-2.02267219730523
KP1052_AC_CA10,KP1052_AC_CA10,CA10,CA,10-12,-2.10864838287692,-1.34144197806197,-0.974115951793621,-1.745846846183
KP1053_AC_CA10,KP1053_AC_CA10,CA10,CA,10-12,-2.3185849234228,-1.63219109421011,-2.68341541574774,-2.52601204434974
KP1062_AC_CA20,KP1062_AC_CA20,CA20,CA,20,-2.18202290196365,-1.70711161183847,-1.23203899331162,-1.21036234383653
KP1066_AC_CA20,KP1066_AC_CA20,CA20,CA,20,-2.14377021682755,-0.733886313722635,-1.8291076729266,-2.39041738599969
KP1067_AC_CA20,KP1067_AC_CA20,CA20,CA,20,-2.41456105705536,-0.917372374396675,-1.00705564166553,-1.81299781846102
KP1068_AC_CA20,KP1068_AC_CA20,CA20,CA,20,-2.24116095698895,-2.11714765052804,-3.07425052348007,-4.76704620782114
KP1069_AC_CA20,KP1069_AC_CA20,CA20,CA,20,-2.4265231787997,-1.63528039091287,-2.95050718081798,-2.72735850300825
KP1070_AC_CA20,KP1070_AC_CA20,CA20,CA,20,-1.87741256412764,-2.25086683548354,-3.31702607456096,-4.92633443929184
KP1071_AC_CA20,KP1071_AC_CA20,CA20,CA,20,-2.36009809702231,-1.52207725547306,-2.73732160055577,-2.63937417282659
KP1076_AC_CA20,KP1076_AC_CA20,CA20,CA,20,-2.52789615402505,-0.885381564925207,-2.09260929728645,-1.94313615367084
KP1077_AC_CA20,KP1077_AC_CA20,CA20,CA,20,-2.56160998343825,-2.3506731599495,-2.30474419355954,-2.06549573060239
KP1079_AC_CA20,KP1079_AC_CA20,CA20,CA,20,-0.835360723535612,-3.14545249924141,-2.16885695963187,-5.12479351559549
KP1081_AC_CA20,KP1081_AC_CA20,CA20,CA,20,-0.745850208960191,-3.16543731579718,-2.24583574661873,-5.14879523843903
KP1088_AC_CA20,KP1088_AC_CA20,CA20,CA,20,-2.06431178301715,-2.33174186405344,-2.96061489370839,-2.52895476031215
KP1089_AC_CA20,KP1089_AC_CA20,CA20,CA,20,-2.53667171719225,-1.92714887792252,-1.79524677338628,-1.62745625445551
KP1097_AC_CA20,KP1097_AC_CA20,CA20,CA,20,-2.40688403690798,-2.41730808376861,-2.69443467112766,-2.46998700017619
KP1104_AC_CA20,KP1104_AC_CA20,CA20,CA,20,-1.76589062710333,-1.67465649202745,-3.64775410606823,-4.35475079823797
KP1106_AC_CA20,KP1106_AC_CA20,CA20,CA,20,-1.72903858965645,-1.76090155040601,-3.58693049663485,-4.43701393887393
KP1107_AC_CA20,KP1107_AC_CA20,CA20,CA,20,-2.20608734486603,-1.18922100874134,-2.33060171197486,-2.15546503370161
KP1109_AC_CA20,KP1109_AC_CA20,CA20,CA,20,-1.45784027977305,-2.00420762838461,-2.80174682065925,-2.41170039089384
KP1111_AC_CA20,KP1111_AC_CA20,CA20,CA,20,-1.64129159238786,-1.87197920942478,-2.28901938516431,-2.00727906845684
KP1115_AC_CA20,KP1115_AC_CA20,CA20,CA,20,-2.66811907282035,-1.81711302517391,-1.94598989226356,-2.16860664900585
KP1120_AC_CA20,KP1120_AC_CA20,CA20,CA,20,-3.21276917143013,-2.0602028849802,-1.90482999716335,-2.09118696249798
KP1121_AC_CA20,KP1121_AC_CA20,CA20,CA,20,23.6816714567423,0.144909019141857,-0.250165260246435,0.498850816627209
KP1125_AC_CA20,KP1125_AC_CA20,CA20,CA,20,-2.72332378620387,-2.87369361720762,-1.92833462746258,-1.66467979409464
KP1128_AC_CA20,KP1128_AC_CA20,CA20,CA,20,-2.49108672283525,-2.69274603834816,-3.26810411477403,-2.67675584481324
KP1129_AC_CA20,KP1129_AC_CA20,CA20,CA,20,-1.64173237937719,-1.56888286030898,-2.88912466326124,-3.7276172618485
KP1132_AC_CA20,KP1132_AC_CA20,CA20,CA,20,20.9330471499643,1.28444162725367,-0.566195139821001,0.404336089700489
KP1134_AC_CA20,KP1134_AC_CA20,CA20,CA,20,-2.72198048897668,-2.33346966381886,-2.42157010770662,-2.3549267336893
KP1135_AC_CA20,KP1135_AC_CA20,CA20,CA,20,-1.57422495735728,-1.92768249959042,-2.16602894045441,-2.54337012910709
KP1137_AC_CA20,KP1137_AC_CA20,CA20,CA,20,-3.14913294939214,-2.05219000025512,-1.71285194450843,-1.45367272688702
KP1139_LM_CA20,KP1139_LM_CA20,CA20,CA,20,-3.38154729423691,-2.96130366964549,-2.10465773857787,-2.05664047204794
KP1140_AC_CA20,KP1140_AC_CA20,CA20,CA,20,-1.79604615820578,-2.21457395296565,-1.00763425191115,-2.2047130018336
KP1141_AC_CA20,KP1141_AC_CA20,CA20,CA,20,-1.41091227313217,-1.37526218208467,-1.87151707912742,-1.07249004801645
KP1143_AC_CA20,KP1143_AC_CA20,CA20,CA,20,-1.39036381413687,-1.5344184946257,-2.24809297302293,-2.03122307264309
KP1146_LM_CA20,KP1146_LM_CA20,CA20,CA,20,-2.02965743618402,-1.78667482501219,-2.14207670777661,-3.95695201870173
KP1147_AC_CA20,KP1147_AC_CA20,CA20,CA,20,16.0806322881923,0.438995440122348,-0.657630927900458,0.945758779929516
KP1148_AC_CA20,KP1148_AC_CA20,CA20,CA,20,-2.65890063803523,-1.91430697663659,-2.73573718271865,-4.56763149370815
KP1149_AC_CA20,KP1149_AC_CA20,CA20,CA,20,-1.05021097155671,-2.63403019483307,-1.64747763979639,-2.42371734597703
KP1150_AC_CA20,KP1150_AC_CA20,CA20,CA,20,-3.18778075114136,-2.54564616957673,-2.99874568215533,-3.243079512959
KP1151_AC_CA20,KP1151_AC_CA20,CA20,CA,20,-2.0716008172298,-1.29006893116388,-2.60863037086539,-1.76172302614278
KP1156_UN_CA20,KP1156_UN_CA20,CA20,CA,20,-3.25071829320761,-2.36098288653297,-3.00637856948834,-2.41115166257435
KP1165_AC_CA20,KP1165_AC_CA20,CA20,CA,20,-3.13746365387238,-2.34641917264299,-2.75132653342218,-2.6481904448104
KX0394_AC_WP20,KX0394_AC_WP20,WP20,WP,20,27.4615784501928,0.512768097501732,0.41496938996757,-1.03831063931749
KX0396_AC_WP20,KX0396_AC_WP20,WP20,WP,20,27.6427373909227,0.584063940058814,0.645335527735828,-1.1348904775584
KX0604_AC_SB20,KX0604_AC_SB20,SB20,SB,20,-1.87116692386914,-3.40841678877068,-0.741911150811072,0.703120231406124
KX0743_AC_WP10,KX0743_AC_WP10,WP10,WP,10-12,-3.16923856543111,3.79881027188072,0.462383400452769,-1.59498204201023
KZ0578_AC_WP20,KZ0578_AC_WP20,WP20,WP,20,24.337028940127,0.38111996439336,0.267147977021861,-0.571070445068837
