country,locality,yearCollected,materialSampleID,principalInvestigator,collectorList,continentOcean,locationID,decimalLatitude,decimalLongitude,depthOfBottomInMeters,eventEnteredBy,habitat,island,georeferenceProtocol,microHabitat,fieldNotes,associatedMedia,identificationRemarks,class,family,genus,identifiedBy,kingdom,order,phylum,scientificName,bioProjectAccession,tissueID
Curacao,Snake Bay,2019,KP0693_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.8383153651 | -42.0820208775034 | -19.3238866411227,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 96_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0693_AC_SB20
Curacao,Snake Bay,2019,KP0694_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31521.0677259412 | -43.3943776692089 | -20.9496492763824,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0694_LM_SB20
Curacao,Snake Bay,2019,KP0695_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Can not see the coral boundary | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0695_AC_SB20
Curacao,Snake Bay,2019,KP0696_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31520.6655458307 | -43.3809579817525 | -20.2023127606316,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0696_AC_SB20
Curacao,Snake Bay,2019,KP0697_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0697_AC_SB20
Curacao,Snake Bay,2019,KP0698_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31519.9010414268 | -43.1775904088918 | -20.1051675907923,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0698_AC_SB20
Curacao,Snake Bay,2019,KP0699_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.4696293366 | -41.8593988580531 | -19.2687716814916,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 96_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0699_AC_SB20
Curacao,Snake Bay,2019,KP0700_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0700_LM_SB20
Curacao,Snake Bay,2019,KP0701_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Can not see the coral as it is behind the orange big sponge | NA,NA,AA2 | 96_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0701_AC_SB20
Curacao,Snake Bay,2019,KP0703_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.1002272373 | -41.5575450439056 | -19.1874979934637,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 49_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0703_AC_SB20
Curacao,Snake Bay,2019,KP0704_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.4820899229 | -42.2597694339666 | -19.3694071823376,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0704_AC_SB20
Curacao,Snake Bay,2019,KP0706_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31526.8843138765 | -42.0350955018432 | -19.5268650785324,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0706_LM_SB20
Curacao,Snake Bay,2019,KP0707_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31524.9238017427 | -41.237389481869 | -19.1927340195847,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0707_LM_SB20
Curacao,Snake Bay,2019,KP0708_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31527.0318358038 | -42.3930734082017 | -19.5066477202564,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0708_AC_SB20
Curacao,Snake Bay,2019,KP0709_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31524.782641598 | -41.2586667567262 | -18.9202353645731,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 49_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0709_AC_SB20
Curacao,Snake Bay,2019,KP0710_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0710_AC_SB20
Curacao,Snake Bay,2019,KP0711_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31524.3850646062 | -41.276778186539 | -18.7289284559913,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0711_AC_SB20
Curacao,Snake Bay,2019,KP0712_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31526.2652327634 | -42.2290938470089 | -19.3773059720889,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0712_AC_SB20
Curacao,Snake Bay,2019,KP0713_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Same as KP0716 | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0713_LM_SB20
Curacao,Snake Bay,2019,KP0714_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31525.9031476901 | -42.8075041630022 | -19.8916090072947,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0714_AC_SB20
Curacao,Snake Bay,2019,KP0715_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0715_LM_SB20
Curacao,Snake Bay,2019,KP0716_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31524.7344761578 | -42.3628832309642 | -19.5275952447936,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0716_LM_SB20
Curacao,Snake Bay,2019,KP0717_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31533.5178008538 | -42.038886189383 | -18.2848248337771,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0717_AC_SB20
Curacao,Snake Bay,2019,KP0718_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31524.2190803164 | -42.6244163643592 | -20.1179198233993,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0718_LM_SB20
Curacao,Snake Bay,2019,KP0719_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0719_AC_SB20
Curacao,Snake Bay,2019,KP0720_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31533.4964307863 | -41.3373244680576 | -18.0319402196645,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0720_AC_SB20
Curacao,Snake Bay,2019,KP0722_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0722_AC_SB20
Curacao,Snake Bay,2019,KP0723_NA_NANA,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0723_NA_NANA
Curacao,Snake Bay,2019,KP0724_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31532.5844172115 | -41.2189007341963 | -18.2908338191714,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0724_AC_SB20
Curacao,Snake Bay,2019,KP0726_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0726_AC_SB20
Curacao,Snake Bay,2019,KP0727_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31531.9943326414 | -42.4561039391407 | -19.112016615984,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Can not see the coral- position estimated | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0727_AC_SB20
Curacao,Snake Bay,2019,KP0730_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31532.2523193097 | -41.5901165853308 | -18.6601609860178,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0730_AC_SB20
Curacao,Snake Bay,2019,KP0731_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31529.6749559951 | -42.3871021854788 | -19.8879123848026,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0731_LM_SB20
Curacao,Snake Bay,2019,KP0732_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31531.9119451085 | -41.3797139978239 | -18.5648222333783,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0732_LM_SB20
Curacao,Snake Bay,2019,KP0733_LM_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | NA | NA | NA,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0733_LM_SB20
Curacao,Snake Bay,2019,KP0734_AC_SB20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,SB | 31531.4875175609 | -41.4018755089923 | -18.1765209699466,12.139446,-68.997199,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0734_AC_SB20
Curacao,Playa Kalki,2019,KP0739_HU_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.86340292007513 | -29.2811435445647 | -9.12758228436501,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0739_HU_WP10
Curacao,Playa Kalki,2019,KP0740_HU_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 6.16562589813702 | -28.3832675351312 | -9.36676741585396,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | 40_AH1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0740_HU_WP10
Curacao,Playa Kalki,2019,KP0741_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.50006428410925 | -29.5901794213515 | -9.39056486147038,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Changed point - Kat (16/03/22) | NA,NA,AA2 | 151_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0741_AC_WP10
